State,County,Adults,Seniors,SchoolAge,PreSchoolers,Infants,Housing - Rent,Housing - Utilities,Child Care,Food,Transportation,Health Care,Technology,Miscellaneous,Tax Payments,Tax Credits,Monthly Total,ANNUAL TOTAL,Hourly Wage
Indiana,Marion,1,3,1,1,3,"$1,510",$340,"$2,769","$2,265","$1,855","$2,388",$146,"$1,127","$3,888",($933),"$15,355","$184,260",$92.13
Indiana,Marion,1,3,1,1,4,"$1,510",$340,"$3,419","$2,459","$2,011","$2,430",$146,"$1,232","$4,240","($1,100)","$16,687","$200,244",$100.12
Indiana,Marion,1,3,1,2,0,"$1,269",$340,"$1,415","$1,893","$1,542","$2,304",$146,$891,"$2,959",($600),"$12,159","$145,908",$72.95
Indiana,Marion,1,3,1,2,1,"$1,269",$340,"$2,065","$2,087","$1,699","$2,346",$146,$995,"$3,383",($767),"$13,563","$162,756",$81.38
Indiana,Marion,1,3,1,2,2,"$1,510",$340,"$2,715","$2,281","$1,855","$2,388",$146,"$1,124","$3,875",($933),"$15,301","$183,612",$91.81
Indiana,Marion,1,3,1,2,3,"$1,510",$340,"$3,365","$2,475","$2,011","$2,430",$146,"$1,228","$4,227","($1,100)","$16,632","$199,584",$99.79
Indiana,Marion,1,3,1,3,0,"$1,269",$340,"$2,011","$2,103","$1,699","$2,346",$146,$991,"$3,367",($767),"$13,505","$162,060",$81.03
Indiana,Marion,1,3,1,3,1,"$1,510",$340,"$2,661","$2,297","$1,855","$2,388",$146,"$1,120","$3,862",($933),"$15,246","$182,952",$91.48
Indiana,Marion,1,3,1,3,2,"$1,510",$340,"$3,311","$2,491","$2,011","$2,430",$146,"$1,224","$4,214","($1,100)","$16,577","$198,924",$99.46
Indiana,Marion,1,3,1,4,0,"$1,510",$340,"$2,607","$2,313","$1,855","$2,388",$146,"$1,116","$3,849",($933),"$15,191","$182,292",$91.15
Indiana,Marion,1,3,1,4,1,"$1,510",$340,"$3,257","$2,507","$2,011","$2,430",$146,"$1,220","$4,201","($1,100)","$16,522","$198,264",$99.13
Indiana,Marion,1,3,1,5,0,"$1,510",$340,"$3,203","$2,524","$2,011","$2,430",$146,"$1,216","$4,189","($1,100)","$16,469","$197,628",$98.81
Indiana,Marion,1,3,2,0,0,"$1,020",$340,$447,"$1,840","$1,386","$2,262",$146,$744,"$2,363",($423),"$10,125","$121,500",$60.75
Indiana,Marion,1,3,2,0,1,"$1,269",$340,"$1,097","$1,937","$1,542","$2,304",$146,$864,"$2,848",($600),"$11,747","$140,964",$70.48
Indiana,Marion,1,3,2,0,2,"$1,269",$340,"$1,747","$2,131","$1,699","$2,346",$146,$968,"$3,271",($767),"$13,150","$157,800",$78.90
Indiana,Marion,1,3,2,0,3,"$1,510",$340,"$2,397","$2,325","$1,855","$2,388",$146,"$1,096","$3,783",($933),"$14,907","$178,884",$89.44
Indiana,Marion,1,3,2,0,4,"$1,510",$340,"$3,047","$2,519","$2,011","$2,430",$146,"$1,200","$4,135","($1,100)","$16,238","$194,856",$97.43
Indiana,Marion,1,3,2,1,0,"$1,269",$340,"$1,043","$1,953","$1,542","$2,304",$146,$860,"$2,833",($600),"$11,690","$140,280",$70.14
Indiana,Marion,1,3,2,1,1,"$1,269",$340,"$1,693","$2,147","$1,699","$2,346",$146,$964,"$3,256",($767),"$13,093","$157,116",$78.56
Indiana,Marion,1,3,2,1,2,"$1,510",$340,"$2,343","$2,342","$1,855","$2,388",$146,"$1,092","$3,770",($933),"$14,853","$178,236",$89.12
Indiana,Marion,1,3,2,1,3,"$1,510",$340,"$2,993","$2,536","$2,011","$2,430",$146,"$1,197","$4,122","($1,100)","$16,185","$194,220",$97.11
Indiana,Marion,1,3,2,2,0,"$1,269",$340,"$1,638","$2,164","$1,699","$2,346",$146,$960,"$3,241",($767),"$13,036","$156,432",$78.22
Indiana,Marion,1,3,2,2,1,"$1,510",$340,"$2,288","$2,358","$1,855","$2,388",$146,"$1,089","$3,757",($933),"$14,798","$177,576",$88.79
Indiana,Marion,1,3,2,2,2,"$1,510",$340,"$2,938","$2,552","$2,011","$2,430",$146,"$1,193","$4,109","($1,100)","$16,129","$193,548",$96.77
Indiana,Marion,1,3,2,3,0,"$1,510",$340,"$2,234","$2,374","$1,855","$2,388",$146,"$1,085","$3,744",($933),"$14,743","$176,916",$88.46
Indiana,Marion,1,3,2,3,1,"$1,510",$340,"$2,884","$2,568","$2,011","$2,430",$146,"$1,189","$4,096","($1,100)","$16,074","$192,888",$96.44
Indiana,Marion,1,3,2,4,0,"$1,510",$340,"$2,830","$2,584","$2,011","$2,430",$146,"$1,185","$4,084","($1,100)","$16,020","$192,240",$96.12
Indiana,Marion,1,3,3,0,0,"$1,269",$340,$670,"$2,014","$1,542","$2,304",$146,$829,"$2,706",($600),"$11,220","$134,640",$67.32
Indiana,Marion,1,3,3,0,1,"$1,269",$340,"$1,320","$2,208","$1,699","$2,346",$146,$933,"$3,130",($767),"$12,624","$151,488",$75.74
Indiana,Marion,1,3,3,0,2,"$1,510",$340,"$1,970","$2,402","$1,855","$2,388",$146,"$1,061","$3,650",($933),"$14,389","$172,668",$86.33
Indiana,Marion,1,3,3,0,3,"$1,510",$340,"$2,620","$2,596","$2,011","$2,430",$146,"$1,165","$4,017","($1,100)","$15,735","$188,820",$94.41
Indiana,Marion,1,3,3,1,0,"$1,269",$340,"$1,266","$2,224","$1,699","$2,346",$146,$929,"$3,114",($767),"$12,566","$150,792",$75.40
Indiana,Marion,1,3,3,1,1,"$1,510",$340,"$1,916","$2,418","$1,855","$2,388",$146,"$1,057","$3,635",($933),"$14,332","$171,984",$85.99
Indiana,Marion,1,3,3,1,2,"$1,510",$340,"$2,566","$2,612","$2,011","$2,430",$146,"$1,162","$4,004","($1,100)","$15,681","$188,172",$94.09
Indiana,Marion,1,3,3,2,0,"$1,510",$340,"$1,862","$2,434","$1,855","$2,388",$146,"$1,054","$3,620",($933),"$14,276","$171,312",$85.66
Indiana,Marion,1,3,3,2,1,"$1,510",$340,"$2,512","$2,629","$2,011","$2,430",$146,"$1,158","$3,991","($1,100)","$15,627","$187,524",$93.76
Indiana,Marion,1,3,3,3,0,"$1,510",$340,"$2,458","$2,645","$2,011","$2,430",$146,"$1,154","$3,978","($1,100)","$15,572","$186,864",$93.43
Indiana,Marion,1,3,4,0,0,"$1,269",$340,$894,"$2,285","$1,699","$2,346",$146,$898,"$2,987",($767),"$12,097","$145,164",$72.58
Indiana,Marion,1,3,4,0,1,"$1,510",$340,"$1,544","$2,479","$1,855","$2,388",$146,"$1,026","$3,508",($933),"$13,863","$166,356",$83.18
Indiana,Marion,1,3,4,0,2,"$1,510",$340,"$2,194","$2,673","$2,011","$2,430",$146,"$1,130","$3,898","($1,100)","$15,232","$182,784",$91.39
Indiana,Marion,1,3,4,1,0,"$1,510",$340,"$1,490","$2,495","$1,855","$2,388",$146,"$1,022","$3,493",($933),"$13,806","$165,672",$82.84
Indiana,Marion,1,3,4,1,1,"$1,510",$340,"$2,140","$2,689","$2,011","$2,430",$146,"$1,127","$3,886","($1,100)","$15,179","$182,148",$91.07
Indiana,Marion,1,3,4,2,0,"$1,510",$340,"$2,085","$2,705","$2,011","$2,430",$146,"$1,123","$3,873","($1,100)","$15,123","$181,476",$90.74
Indiana,Marion,1,3,5,0,0,"$1,510",$340,"$1,117","$2,556","$1,855","$2,388",$146,$991,"$3,366",($933),"$13,336","$160,032",$80.02
Indiana,Marion,1,3,5,0,1,"$1,510",$340,"$1,767","$2,750","$2,011","$2,430",$146,"$1,095","$3,780","($1,100)","$14,729","$176,748",$88.37
Indiana,Marion,1,3,5,1,0,"$1,510",$340,"$1,713","$2,766","$2,011","$2,430",$146,"$1,092","$3,767","($1,100)","$14,675","$176,100",$88.05
Indiana,Marion,1,3,6,0,0,"$1,510",$340,"$1,341","$2,826","$2,011","$2,430",$146,"$1,060","$3,648","($1,100)","$14,212","$170,544",$85.27
Indiana,Marion,1,4,0,0,0,"$1,020",$340,$0,"$1,578","$1,280","$2,359",$171,$675,"$2,006",$0,"$9,429","$113,148",$56.57
Indiana,Marion,1,4,0,0,1,"$1,020",$340,$650,"$1,783","$1,436","$2,605",$171,$801,"$2,592",($217),"$11,181","$134,172",$67.09
Indiana,Marion,1,4,0,0,2,"$1,269",$340,"$1,300","$1,884","$1,592","$2,804",$171,$936,"$3,142",($433),"$13,005","$156,060",$78.03
Indiana,Marion,1,4,0,0,3,"$1,269",$340,"$1,950","$2,078","$1,749","$2,846",$171,"$1,040","$3,565",($600),"$14,408","$172,896",$86.45
Indiana,Marion,1,4,0,0,4,"$1,510",$340,"$2,600","$2,272","$1,905","$2,888",$171,"$1,169","$4,028",($767),"$16,116","$193,392",$96.70
Indiana,Marion,1,4,0,0,5,"$1,510",$340,"$3,250","$2,466","$2,061","$2,930",$171,"$1,273","$4,388",($933),"$17,456","$209,472",$104.74
Indiana,Marion,1,4,0,0,6,"$1,752",$340,"$3,900","$2,660","$2,218","$2,973",$171,"$1,401","$4,935","($1,100)","$19,250","$231,000",$115.50
Indiana,Marion,1,4,0,1,0,"$1,020",$340,$596,"$1,800","$1,436","$2,605",$171,$797,"$2,577",($217),"$11,125","$133,500",$66.75
Indiana,Marion,1,4,0,1,1,"$1,269",$340,"$1,246","$1,900","$1,592","$2,804",$171,$932,"$3,127",($433),"$12,948","$155,376",$77.69
Indiana,Marion,1,4,0,1,2,"$1,269",$340,"$1,896","$2,094","$1,749","$2,846",$171,"$1,037","$3,550",($600),"$14,352","$172,224",$86.11
Indiana,Marion,1,4,0,1,3,"$1,510",$340,"$2,546","$2,288","$1,905","$2,888",$171,"$1,165","$4,015",($767),"$16,061","$192,732",$96.37
Indiana,Marion,1,4,0,1,4,"$1,510",$340,"$3,196","$2,482","$2,061","$2,930",$171,"$1,269","$4,372",($933),"$17,398","$208,776",$104.39
Indiana,Marion,1,4,0,1,5,"$1,752",$340,"$3,846","$2,676","$2,218","$2,973",$171,"$1,398","$4,919","($1,100)","$19,193","$230,316",$115.16
Indiana,Marion,1,4,0,2,0,"$1,269",$340,"$1,192","$1,916","$1,592","$2,804",$171,$928,"$3,112",($433),"$12,891","$154,692",$77.35
Indiana,Marion,1,4,0,2,1,"$1,269",$340,"$1,842","$2,110","$1,749","$2,846",$171,"$1,033","$3,535",($600),"$14,295","$171,540",$85.77
Indiana,Marion,1,4,0,2,2,"$1,510",$340,"$2,492","$2,304","$1,905","$2,888",$171,"$1,161","$4,002",($767),"$16,006","$192,072",$96.04
Indiana,Marion,1,4,0,2,3,"$1,510",$340,"$3,142","$2,498","$2,061","$2,930",$171,"$1,265","$4,356",($933),"$17,340","$208,080",$104.04
Indiana,Marion,1,4,0,2,4,"$1,752",$340,"$3,792","$2,692","$2,218","$2,973",$171,"$1,394","$4,902","($1,100)","$19,134","$229,608",$114.80
Indiana,Marion,1,4,0,3,0,"$1,269",$340,"$1,788","$2,126","$1,749","$2,846",$171,"$1,029","$3,519",($600),"$14,237","$170,844",$85.42
Indiana,Marion,1,4,0,3,1,"$1,510",$340,"$2,438","$2,320","$1,905","$2,888",$171,"$1,157","$3,989",($767),"$15,951","$191,412",$95.71
Indiana,Marion,1,4,0,3,2,"$1,510",$340,"$3,088","$2,515","$2,061","$2,930",$171,"$1,262","$4,341",($933),"$17,285","$207,420",$103.71
Indiana,Marion,1,4,0,3,3,"$1,752",$340,"$3,738","$2,709","$2,218","$2,973",$171,"$1,390","$4,886","($1,100)","$19,077","$228,924",$114.46
Indiana,Marion,1,4,0,4,0,"$1,510",$340,"$2,383","$2,337","$1,905","$2,888",$171,"$1,153","$3,976",($767),"$15,896","$190,752",$95.38
Indiana,Marion,1,4,0,4,1,"$1,510",$340,"$3,033","$2,531","$2,061","$2,930",$171,"$1,258","$4,328",($933),"$17,229","$206,748",$103.37
Indiana,Marion,1,4,0,4,2,"$1,752",$340,"$3,683","$2,725","$2,218","$2,973",$171,"$1,386","$4,870","($1,100)","$19,018","$228,216",$114.11
Indiana,Marion,1,4,0,5,0,"$1,510",$340,"$2,979","$2,547","$2,061","$2,930",$171,"$1,254","$4,315",($933),"$17,174","$206,088",$103.04
Indiana,Marion,1,4,0,5,1,"$1,752",$340,"$3,629","$2,741","$2,218","$2,973",$171,"$1,382","$4,854","($1,100)","$18,960","$227,520",$113.76
Indiana,Marion,1,4,0,6,0,"$1,752",$340,"$3,575","$2,757","$2,218","$2,973",$171,"$1,379","$4,838","($1,100)","$18,903","$226,836",$113.42
Indiana,Marion,1,4,1,0,0,"$1,020",$340,$223,"$1,864","$1,436","$2,605",$171,$766,"$2,452",($211),"$10,666","$127,992",$64.00
Indiana,Marion,1,4,1,0,1,"$1,269",$340,$873,"$1,960","$1,592","$2,804",$171,$901,"$3,000",($433),"$12,477","$149,724",$74.86
Indiana,Marion,1,4,1,0,2,"$1,269",$340,"$1,523","$2,154","$1,749","$2,846",$171,"$1,005","$3,423",($600),"$13,880","$166,560",$83.28
Indiana,Marion,1,4,1,0,3,"$1,510",$340,"$2,173","$2,349","$1,905","$2,888",$171,"$1,134","$3,909",($767),"$15,612","$187,344",$93.67
Indiana,Marion,1,4,1,0,4,"$1,510",$340,"$2,823","$2,543","$2,061","$2,930",$171,"$1,238","$4,261",($933),"$16,944","$203,328",$101.66
Indiana,Marion,1,4,1,0,5,"$1,752",$340,"$3,473","$2,737","$2,218","$2,973",$171,"$1,366","$4,786","($1,100)","$18,716","$224,592",$112.30
Indiana,Marion,1,4,1,1,0,"$1,269",$340,$819,"$1,977","$1,592","$2,804",$171,$897,"$2,985",($433),"$12,421","$149,052",$74.53
Indiana,Marion,1,4,1,1,1,"$1,269",$340,"$1,469","$2,171","$1,749","$2,846",$171,"$1,002","$3,408",($600),"$13,825","$165,900",$82.95
Indiana,Marion,1,4,1,1,2,"$1,510",$340,"$2,119","$2,365","$1,905","$2,888",$171,"$1,130","$3,896",($767),"$15,557","$186,684",$93.34
Indiana,Marion,1,4,1,1,3,"$1,510",$340,"$2,769","$2,559","$2,061","$2,930",$171,"$1,234","$4,249",($933),"$16,890","$202,680",$101.34
Indiana,Marion,1,4,1,1,4,"$1,752",$340,"$3,419","$2,753","$2,218","$2,973",$171,"$1,363","$4,770","($1,100)","$18,659","$223,908",$111.95
Indiana,Marion,1,4,1,2,0,"$1,269",$340,"$1,415","$2,187","$1,749","$2,846",$171,$998,"$3,393",($600),"$13,768","$165,216",$82.61
Indiana,Marion,1,4,1,2,1,"$1,510",$340,"$2,065","$2,381","$1,905","$2,888",$171,"$1,126","$3,884",($767),"$15,503","$186,036",$93.02
Indiana,Marion,1,4,1,2,2,"$1,510",$340,"$2,715","$2,575","$2,061","$2,930",$171,"$1,230","$4,236",($933),"$16,835","$202,020",$101.01
Indiana,Marion,1,4,1,2,3,"$1,752",$340,"$3,365","$2,769","$2,218","$2,973",$171,"$1,359","$4,753","($1,100)","$18,600","$223,200",$111.60
Indiana,Marion,1,4,1,3,0,"$1,510",$340,"$2,011","$2,397","$1,905","$2,888",$171,"$1,122","$3,871",($767),"$15,448","$185,376",$92.69
Indiana,Marion,1,4,1,3,1,"$1,510",$340,"$2,661","$2,591","$2,061","$2,930",$171,"$1,226","$4,223",($933),"$16,780","$201,360",$100.68
Indiana,Marion,1,4,1,3,2,"$1,752",$340,"$3,311","$2,785","$2,218","$2,973",$171,"$1,355","$4,737","($1,100)","$18,542","$222,504",$111.25
Indiana,Marion,1,4,1,4,0,"$1,510",$340,"$2,607","$2,608","$2,061","$2,930",$171,"$1,223","$4,210",($933),"$16,727","$200,724",$100.36
Indiana,Marion,1,4,1,4,1,"$1,752",$340,"$3,257","$2,802","$2,218","$2,973",$171,"$1,351","$4,721","($1,100)","$18,485","$221,820",$110.91
Indiana,Marion,1,4,1,5,0,"$1,752",$340,"$3,203","$2,818","$2,218","$2,973",$171,"$1,348","$4,705","($1,100)","$18,428","$221,136",$110.57
Indiana,Marion,1,4,2,0,0,"$1,269",$340,$447,"$2,037","$1,592","$2,804",$171,$866,"$2,859",($423),"$11,962","$143,544",$71.77
Indiana,Marion,1,4,2,0,1,"$1,269",$340,"$1,097","$2,231","$1,749","$2,846",$171,$970,"$3,282",($600),"$13,355","$160,260",$80.13
Indiana,Marion,1,4,2,0,2,"$1,510",$340,"$1,747","$2,425","$1,905","$2,888",$171,"$1,099","$3,791",($767),"$15,109","$181,308",$90.65
Indiana,Marion,1,4,2,0,3,"$1,510",$340,"$2,397","$2,620","$2,061","$2,930",$171,"$1,203","$4,143",($933),"$16,442","$197,304",$98.65
Indiana,Marion,1,4,2,0,4,"$1,752",$340,"$3,047","$2,814","$2,218","$2,973",$171,"$1,332","$4,637","($1,100)","$18,184","$218,208",$109.10
Indiana,Marion,1,4,2,1,0,"$1,269",$340,"$1,043","$2,248","$1,749","$2,846",$171,$967,"$3,266",($600),"$13,299","$159,588",$79.79
Indiana,Marion,1,4,2,1,1,"$1,510",$340,"$1,693","$2,442","$1,905","$2,888",$171,"$1,095","$3,778",($767),"$15,055","$180,660",$90.33
Indiana,Marion,1,4,2,1,2,"$1,510",$340,"$2,343","$2,636","$2,061","$2,930",$171,"$1,199","$4,131",($933),"$16,388","$196,656",$98.33
Indiana,Marion,1,4,2,1,3,"$1,752",$340,"$2,993","$2,830","$2,218","$2,973",$171,"$1,328","$4,621","($1,100)","$18,126","$217,512",$108.76
Indiana,Marion,1,4,2,2,0,"$1,510",$340,"$1,638","$2,458","$1,905","$2,888",$171,"$1,091","$3,766",($767),"$15,000","$180,000",$90.00
Indiana,Marion,1,4,2,2,1,"$1,510",$340,"$2,288","$2,652","$2,061","$2,930",$171,"$1,195","$4,118",($933),"$16,332","$195,984",$97.99
Indiana,Marion,1,4,2,2,2,"$1,752",$340,"$2,938","$2,846","$2,218","$2,973",$171,"$1,324","$4,605","($1,100)","$18,067","$216,804",$108.40
Indiana,Marion,1,4,2,3,0,"$1,510",$340,"$2,234","$2,668","$2,061","$2,930",$171,"$1,191","$4,105",($933),"$16,277","$195,324",$97.66
Indiana,Marion,1,4,2,3,1,"$1,752",$340,"$2,884","$2,862","$2,218","$2,973",$171,"$1,320","$4,588","($1,100)","$18,008","$216,096",$108.05
Indiana,Marion,1,4,2,4,0,"$1,752",$340,"$2,830","$2,878","$2,218","$2,973",$171,"$1,316","$4,572","($1,100)","$17,950","$215,400",$107.70
Indiana,Marion,1,4,3,0,0,"$1,269",$340,$670,"$2,308","$1,749","$2,846",$171,$935,"$3,140",($600),"$12,828","$153,936",$76.97
Indiana,Marion,1,4,3,0,1,"$1,510",$340,"$1,320","$2,502","$1,905","$2,888",$171,"$1,064","$3,661",($767),"$14,594","$175,128",$87.56
Indiana,Marion,1,4,3,0,2,"$1,510",$340,"$1,970","$2,696","$2,061","$2,930",$171,"$1,168","$4,025",($933),"$15,938","$191,256",$95.63
Indiana,Marion,1,4,3,0,3,"$1,752",$340,"$2,620","$2,890","$2,218","$2,973",$171,"$1,296","$4,488","($1,100)","$17,648","$211,776",$105.89
Indiana,Marion,1,4,3,1,0,"$1,510",$340,"$1,266","$2,518","$1,905","$2,888",$171,"$1,060","$3,645",($767),"$14,536","$174,432",$87.22
Indiana,Marion,1,4,3,1,1,"$1,510",$340,"$1,916","$2,712","$2,061","$2,930",$171,"$1,164","$4,012",($933),"$15,883","$190,596",$95.30
Indiana,Marion,1,4,3,1,2,"$1,752",$340,"$2,566","$2,907","$2,218","$2,973",$171,"$1,293","$4,472","($1,100)","$17,592","$211,104",$105.55
Indiana,Marion,1,4,3,2,0,"$1,510",$340,"$1,862","$2,729","$2,061","$2,930",$171,"$1,160","$3,999",($933),"$15,829","$189,948",$94.97
Indiana,Marion,1,4,3,2,1,"$1,752",$340,"$2,512","$2,923","$2,218","$2,973",$171,"$1,289","$4,456","($1,100)","$17,534","$210,408",$105.20
Indiana,Marion,1,4,3,3,0,"$1,752",$340,"$2,458","$2,939","$2,218","$2,973",$171,"$1,285","$4,439","($1,100)","$17,475","$209,700",$104.85
Indiana,Marion,1,4,4,0,0,"$1,510",$340,$894,"$2,579","$1,905","$2,888",$171,"$1,029","$3,519",($767),"$14,068","$168,816",$84.41
Indiana,Marion,1,4,4,0,1,"$1,510",$340,"$1,544","$2,773","$2,061","$2,930",$171,"$1,133","$3,907",($933),"$15,436","$185,232",$92.62
Indiana,Marion,1,4,4,0,2,"$1,752",$340,"$2,194","$2,967","$2,218","$2,973",$171,"$1,262","$4,341","($1,100)","$17,118","$205,416",$102.71
Indiana,Marion,1,4,4,1,0,"$1,510",$340,"$1,490","$2,789","$2,061","$2,930",$171,"$1,129","$3,894",($933),"$15,381","$184,572",$92.29
Indiana,Marion,1,4,4,1,1,"$1,752",$340,"$2,140","$2,983","$2,218","$2,973",$171,"$1,258","$4,328","($1,100)","$17,063","$204,756",$102.38
Indiana,Marion,1,4,4,2,0,"$1,752",$340,"$2,085","$3,000","$2,218","$2,973",$171,"$1,254","$4,315","($1,100)","$17,008","$204,096",$102.05
Indiana,Marion,1,4,5,0,0,"$1,510",$340,"$1,117","$2,850","$2,061","$2,930",$171,"$1,098","$3,789",($933),"$14,933","$179,196",$89.60
Indiana,Marion,1,4,5,0,1,"$1,752",$340,"$1,767","$3,044","$2,218","$2,973",$171,"$1,227","$4,223","($1,100)","$16,615","$199,380",$99.69
Indiana,Marion,1,4,5,1,0,"$1,752",$340,"$1,713","$3,060","$2,218","$2,973",$171,"$1,223","$4,210","($1,100)","$16,560","$198,720",$99.36
Indiana,Marion,1,4,6,0,0,"$1,752",$340,"$1,341","$3,121","$2,218","$2,973",$171,"$1,192","$4,105","($1,100)","$16,113","$193,356",$96.68
Indiana,Marion,1,5,0,0,0,"$1,020",$340,$0,"$1,889","$1,486","$2,901",$196,$783,"$2,430",$0,"$11,045","$132,540",$66.27
Indiana,Marion,1,5,0,0,1,"$1,269",$340,$650,"$1,984","$1,642","$3,147",$196,$923,"$3,089",($217),"$13,023","$156,276",$78.14
Indiana,Marion,1,5,0,0,2,"$1,269",$340,"$1,300","$2,178","$1,799","$3,346",$196,"$1,043","$3,576",($433),"$14,614","$175,368",$87.68
Indiana,Marion,1,5,0,0,3,"$1,510",$340,"$1,950","$2,372","$1,955","$3,389",$196,"$1,171","$4,036",($600),"$16,319","$195,828",$97.91
Indiana,Marion,1,5,0,0,4,"$1,510",$340,"$2,600","$2,566","$2,112","$3,431",$196,"$1,276","$4,399",($767),"$17,663","$211,956",$105.98
Indiana,Marion,1,5,0,0,5,"$1,752",$340,"$3,250","$2,760","$2,268","$3,473",$196,"$1,404","$4,945",($933),"$19,455","$233,460",$116.73
Indiana,Marion,1,5,0,0,6,"$1,752",$340,"$3,900","$2,954","$2,424","$3,515",$196,"$1,508","$5,389","($1,100)","$20,878","$250,536",$125.27
Indiana,Marion,1,5,0,1,0,"$1,269",$340,$596,"$2,000","$1,642","$3,147",$196,$919,"$3,073",($217),"$12,965","$155,580",$77.79
Indiana,Marion,1,5,0,1,1,"$1,269",$340,"$1,246","$2,194","$1,799","$3,346",$196,"$1,039","$3,560",($433),"$14,556","$174,672",$87.34
Indiana,Marion,1,5,0,1,2,"$1,510",$340,"$1,896","$2,388","$1,955","$3,389",$196,"$1,167","$4,023",($600),"$16,264","$195,168",$97.58
Indiana,Marion,1,5,0,1,3,"$1,510",$340,"$2,546","$2,582","$2,112","$3,431",$196,"$1,272","$4,383",($767),"$17,605","$211,260",$105.63
Indiana,Marion,1,5,0,1,4,"$1,752",$340,"$3,196","$2,776","$2,268","$3,473",$196,"$1,400","$4,929",($933),"$19,397","$232,764",$116.38
Indiana,Marion,1,5,0,1,5,"$1,752",$340,"$3,846","$2,970","$2,424","$3,515",$196,"$1,504","$5,373","($1,100)","$20,820","$249,840",$124.92
Indiana,Marion,1,5,0,2,0,"$1,269",$340,"$1,192","$2,210","$1,799","$3,346",$196,"$1,035","$3,545",($433),"$14,499","$173,988",$86.99
Indiana,Marion,1,5,0,2,1,"$1,510",$340,"$1,842","$2,404","$1,955","$3,389",$196,"$1,164","$4,010",($600),"$16,210","$194,520",$97.26
Indiana,Marion,1,5,0,2,2,"$1,510",$340,"$2,492","$2,598","$2,112","$3,431",$196,"$1,268","$4,366",($767),"$17,546","$210,552",$105.28
Indiana,Marion,1,5,0,2,3,"$1,752",$340,"$3,142","$2,792","$2,268","$3,473",$196,"$1,396","$4,913",($933),"$19,339","$232,068",$116.03
Indiana,Marion,1,5,0,2,4,"$1,752",$340,"$3,792","$2,987","$2,424","$3,515",$196,"$1,501","$5,357","($1,100)","$20,764","$249,168",$124.58
Indiana,Marion,1,5,0,3,0,"$1,510",$340,"$1,788","$2,420","$1,955","$3,389",$196,"$1,160","$3,997",($600),"$16,155","$193,860",$96.93
Indiana,Marion,1,5,0,3,1,"$1,510",$340,"$2,438","$2,615","$2,112","$3,431",$196,"$1,264","$4,350",($767),"$17,489","$209,868",$104.93
Indiana,Marion,1,5,0,3,2,"$1,752",$340,"$3,088","$2,809","$2,268","$3,473",$196,"$1,393","$4,897",($933),"$19,283","$231,396",$115.70
Indiana,Marion,1,5,0,3,3,"$1,752",$340,"$3,738","$3,003","$2,424","$3,515",$196,"$1,497","$5,341","($1,100)","$20,706","$248,472",$124.24
Indiana,Marion,1,5,0,4,0,"$1,510",$340,"$2,383","$2,631","$2,112","$3,431",$196,"$1,260","$4,337",($767),"$17,433","$209,196",$104.60
Indiana,Marion,1,5,0,4,1,"$1,752",$340,"$3,033","$2,825","$2,268","$3,473",$196,"$1,389","$4,881",($933),"$19,224","$230,688",$115.34
Indiana,Marion,1,5,0,4,2,"$1,752",$340,"$3,683","$3,019","$2,424","$3,515",$196,"$1,493","$5,324","($1,100)","$20,646","$247,752",$123.88
Indiana,Marion,1,5,0,5,0,"$1,752",$340,"$2,979","$2,841","$2,268","$3,473",$196,"$1,385","$4,865",($933),"$19,166","$229,992",$115.00
Indiana,Marion,1,5,0,5,1,"$1,752",$340,"$3,629","$3,035","$2,424","$3,515",$196,"$1,489","$5,308","($1,100)","$20,588","$247,056",$123.53
Indiana,Marion,1,5,0,6,0,"$1,752",$340,"$3,575","$3,052","$2,424","$3,515",$196,"$1,485","$5,292","($1,100)","$20,531","$246,372",$123.19
Indiana,Marion,1,5,1,0,0,"$1,269",$340,$223,"$2,060","$1,642","$3,147",$196,$888,"$2,947",($211),"$12,501","$150,012",$75.01
Indiana,Marion,1,5,1,0,1,"$1,269",$340,$873,"$2,255","$1,799","$3,346",$196,"$1,008","$3,434",($433),"$14,087","$169,044",$84.52
Indiana,Marion,1,5,1,0,2,"$1,510",$340,"$1,523","$2,449","$1,955","$3,389",$196,"$1,136","$3,918",($600),"$15,816","$189,792",$94.90
Indiana,Marion,1,5,1,0,3,"$1,510",$340,"$2,173","$2,643","$2,112","$3,431",$196,"$1,241","$4,270",($767),"$17,149","$205,788",$102.89
Indiana,Marion,1,5,1,0,4,"$1,752",$340,"$2,823","$2,837","$2,268","$3,473",$196,"$1,369","$4,797",($933),"$18,922","$227,064",$113.53
Indiana,Marion,1,5,1,0,5,"$1,752",$340,"$3,473","$3,031","$2,424","$3,515",$196,"$1,473","$5,240","($1,100)","$20,344","$244,128",$122.06
Indiana,Marion,1,5,1,1,0,"$1,269",$340,$819,"$2,271","$1,799","$3,346",$196,"$1,004","$3,418",($433),"$14,029","$168,348",$84.17
Indiana,Marion,1,5,1,1,1,"$1,510",$340,"$1,469","$2,465","$1,955","$3,389",$196,"$1,132","$3,905",($600),"$15,761","$189,132",$94.57
Indiana,Marion,1,5,1,1,2,"$1,510",$340,"$2,119","$2,659","$2,112","$3,431",$196,"$1,237","$4,257",($767),"$17,094","$205,128",$102.56
